person	Matthew	834
person	David	834
person	Noé	834
person	Sean	834
person	Pedro	834
person	Matthew	834
person	David	834
location	Spain	835
location	Nice	835
location	Birmingham	835
person	Noé	834
person	Sean	834
person	Pedro	834
person	Matthew	834
person	David	834
location	Spain	835
location	Nice	835
location	Birmingham	835
organization	St	836
person	Rosa	840
person	Rosa	840
location	Ariel	841
location	Madrid	841
location	Italy	841
person	Rosa	840
location	Ariel	841
location	Madrid	841
location	Italy	841
location	Yugoslavia	844
location	Italy	844
location	Yugoslavia	844
location	Italy	844
person	Javier	846
person	Reina	846
person	Javier	846
person	Reina	846
location	Toledo	847
person	Javier	846
person	Reina	846
location	Toledo	847
organization	FC	848
location	Italy	850
location	Italy	850
person	Mario	852
person	Mario	852
person	Mario	852
person	Mario	852
location	Brescia	853
location	Italy	853
person	Mario	852
person	Mario	852
location	Brescia	853
location	Italy	853
person	Carlo	855
person	Carlo	855
location	Empoli	856
location	Italy	856
person	Carlo	855
location	Empoli	856
location	Italy	856
person	Stadio	858
person	Angelo	858
person	Stadio	858
person	Angelo	858
location	Catania	859
location	Italy	859
person	Stadio	858
person	Angelo	858
location	Catania	859
location	Italy	859
location	Florence	862
location	Italy	862
location	Italy	862
location	Marathon	862
location	Rome	862
location	Florence	862
location	Italy	862
location	Italy	862
location	Marathon	862
location	Rome	862
organization	Six	863
organization	Pier	863
person	David	864
person	David	864
location	Bologna	865
location	Italy	865
location	San	865
location	England	865
location	Italy	865
person	David	864
location	Bologna	865
location	Italy	865
location	San	865
location	England	865
location	Italy	865
location	Udine	868
location	Italy	868
location	Rizzi	868
location	Georgia	868
location	Italy	868
location	South	868
location	Udine	868
location	Italy	868
location	Rizzi	868
location	Georgia	868
location	Italy	868
location	South	868
organization	UEFA	869
location	Il	871
location	Parma	871
location	Italy	871
location	Italy	871
location	Il	871
location	Italy	871
location	Italy	871
location	Il	871
location	Parma	871
location	Italy	871
location	Italy	871
location	Il	871
location	Italy	871
location	Italy	871
organization	Tardini	872
location	Genoa	874
location	Italy	874
location	Italy	874
location	Spain	874
location	Brazil	874
location	Genoa	874
location	Italy	874
location	Italy	874
location	Spain	874
location	Brazil	874
person	Oreste	876
person	Oreste	876
location	Reggio	877
location	Italy	877
person	Oreste	876
location	Reggio	877
location	Italy	877
location	Siena	880
location	Italy	880
location	20,000	880
location	Siena	880
location	Italy	880
location	20,000	880
organization	Italian	881
organization	Montepaschi	881
person	Luigi	882
person	Luigi	882
location	Italy	883
location	Rome	883
person	Luigi	882
location	Italy	883
location	Rome	883
organization	Italian	884
location	Cesena	886
location	Italy	886
location	Cesena	886
location	Italy	886
person	Michele	888
person	Michele	888
location	Palermo	889
location	Italy	889
person	Michele	888
location	Palermo	889
location	Italy	889
organization	C1	890
person	Armando	891
person	Armando	891
location	Livorno	892
location	Italy	892
person	Armando	891
location	Livorno	892
location	Italy	892
organization	Inter	893
location	Lecce	895
location	Italy	895
location	Moscow	895
location	Italy	895
location	Lecce	895
location	Italy	895
location	Moscow	895
location	Italy	895
person	Oldham	897
person	Lincoln	897
person	Oldham	897
person	Lincoln	897
location	Manchester	898
location	England	898
location	Leeds	898
location	Birmingham	898
location	Manchester	898
location	Manchester	898
person	Oldham	897
person	Lincoln	897
location	Manchester	898
location	England	898
location	Leeds	898
location	Birmingham	898
location	Manchester	898
location	Manchester	898
organization	School	899
organization	Wetherby	899
organization	Leeds	899
organization	Leeds	899
organization	Leeds	899
organization	Oldham	899
organization	In	899
location	Florence	904
location	Ghana	904
location	Florence	904
location	Ghana	904
person	Renzo	906
person	Renzo	906
location	Bari	907
location	Italy	907
location	Soviet	907
location	Romania	907
location	Romania	907
location	Soviet	907
location	Czechoslovakia	907
location	Costa	907
location	Italy	907
location	England	907
location	Italy	907
location	Scotland	907
location	Italy	907
location	Italy	907
person	Renzo	906
location	Bari	907
location	Italy	907
location	Soviet	907
location	Romania	907
location	Romania	907
location	Soviet	907
location	Czechoslovakia	907
location	Costa	907
location	Italy	907
location	England	907
location	Italy	907
location	Scotland	907
location	Italy	907
location	Italy	907
organization	Red	908
person	José	909
person	In	909
person	José	909
person	In	909
location	Spain	910
location	42,000	910
person	José	909
person	In	909
location	Spain	910
location	42,000	910
organization	UEFA	920
organization	On	920
person	Claude	924
person	Claude	924
location	Spain	925
person	Claude	924
location	Spain	925
organization	AD	926
person	Lucas	927
person	Lucas	927
person	Gijón	927
person	Lucas	927
person	Lucas	927
person	Gijón	927
person	Lucas	927
person	Lucas	927
person	Gijón	927
person	Faraoni	930
person	Faraoni	930
location	Rome	931
person	Faraoni	930
location	Rome	931
organization	Inter	932
person	Luis	933
person	Luis	933
person	Luis	933
person	Luis	933
person	Luis	933
person	Luis	933
location	San	934
person	Luis	933
person	Luis	933
person	Luis	933
location	San	934
organization	Belgian	938
organization	Standard	938
location	Belgrade	940
location	Belgrade	940
organization	Red	941
organization	UEFA	941
organization	Latvian	941
person	Alberto	942
person	Alberto	942
location	Madrid	943
person	Alberto	942
location	Madrid	943
person	Simone	945
person	Simone	945
location	Roma	946
location	Rome	946
location	Roma	946
location	Roma	946
person	Simone	945
location	Roma	946
location	Rome	946
location	Roma	946
location	Roma	946
organization	Arco	947
person	David	948
person	David	948
person	David	948
person	C.F.	954
person	C.F.	954
location	Spain	955
location	Europe	955
location	Portugal	955
location	Portugal	955
location	Scotland	955
person	C.F.	954
location	Spain	955
location	Europe	955
location	Portugal	955
location	Portugal	955
location	Scotland	955
organization	League	956
person	Eduardo	957
person	Eduardo	957
location	San	958
location	Hamburger	958
location	Venezuela	958
location	Venezuela	958
location	Paraguay	958
person	Eduardo	957
location	San	958
location	Hamburger	958
location	Venezuela	958
location	Venezuela	958
location	Paraguay	958
organization	UA	959
organization	FC	959
organization	Hamburger	959
organization	SV	959
person	Víctor	960
person	Víctor	960
person	Víctor	960
location	Italy	964
location	Roma	964
location	Italy	964
location	Roma	964
location	Roma	964
location	Italy	964
location	Roma	964
location	Italy	964
location	Roma	964
location	Roma	964
person	Juegos	969
person	In	969
person	Gonzalo	969
person	Mexican	969
person	Juegos	969
person	In	969
person	Gonzalo	969
person	Mexican	969
location	La	970
person	Juegos	969
person	In	969
person	Gonzalo	969
person	Mexican	969
location	La	970
organization	Almería	971
organization	Almería	971
person	Manuel	972
person	Manuel	972
person	Manuel	972
organization	CF	974
person	Antonio	978
person	Jerzy	978
person	Antonio	978
person	Jerzy	978
location	Madrid	979
location	Madrid	979
person	Antonio	978
person	Jerzy	978
location	Madrid	979
location	Madrid	979
person	Rafael	981
person	Rafael	981
person	Rafael	981
person	Rafael	981
location	Paris	982
location	France	982
location	Mali	982
location	Sissoko	982
location	La	982
person	Rafael	981
person	Rafael	981
location	Paris	982
location	France	982
location	Mali	982
location	Sissoko	982
location	La	982
location	Figueirense	985
location	Udinese	985
location	Figueirense	985
location	Udinese	985
organization	Inter	986
person	Biava	990
person	Biava	990
person	Biava	990
person	Steve	993
person	Thomas	993
person	Steve	993
person	Thomas	993
location	Greece	994
person	Steve	993
person	Thomas	993
location	Greece	994
organization	AEK	995
organization	National	995
location	Portugal	997
location	London	997
location	England	997
location	Portugal	997
location	Lisbon	997
location	Portugal	997
location	London	997
location	England	997
location	Portugal	997
location	Lisbon	997
organization	UEFA	998
organization	ADO	1004
person	Rubin	1005
person	Rubin	1005
person	Rubin	1005
person	Rubin	1005
location	Italy	1006
location	Italy	1006
location	Greece	1006
person	Rubin	1005
person	Rubin	1005
location	Italy	1006
location	Italy	1006
location	Greece	1006
location	Manchester	1009
location	Manchester	1009
organization	Austrian	1010
organization	UEFA	1010
person	Dario	1011
person	Dario	1011
location	Naples	1012
location	Denmark	1012
person	Dario	1011
location	Naples	1012
location	Denmark	1012
person	Iosif	1014
person	Holebas	1014
person	Ernesto	1014
person	Iosif	1014
person	Holebas	1014
person	Ernesto	1014
location	Germany	1015
location	Munich	1015
location	Munich	1015
person	Iosif	1014
person	Holebas	1014
person	Ernesto	1014
location	Germany	1015
location	Munich	1015
location	Munich	1015
organization	Europa	1016
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
location	Manchester	1018
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
person	Wellington	1017
location	Manchester	1018
organization	Manchester	1019
organization	FA	1019
person	Juan	1020
person	Juan	1020
person	Juan	1020
organization	AEK	1025
organization	AEK	1025
person	He	1026
person	Henrique	1026
person	Juan	1026
person	He	1026
person	Henrique	1026
person	Juan	1026
location	Brazil	1027
location	Brazil	1027
person	He	1026
person	Henrique	1026
person	Juan	1026
location	Brazil	1027
location	Brazil	1027
organization	Bayer	1028
person	Antonio	1029
person	Sven	1029
person	Antonio	1029
person	Sven	1029
location	Belgrade	1030
location	Munich	1030
location	Helsinki	1030
location	Finland	1030
person	Antonio	1029
person	Sven	1029
location	Belgrade	1030
location	Munich	1030
location	Helsinki	1030
location	Finland	1030
organization	FK	1031
person	Diego	1032
person	São	1032
person	Diego	1032
person	Alex	1032
person	Santos	1032
person	Diego	1032
person	Diego	1032
person	São	1032
person	Diego	1032
person	Alex	1032
person	Santos	1032
person	Diego	1032
location	Madrid	1033
location	São	1033
location	Rio-São	1033
person	Diego	1032
person	São	1032
person	Diego	1032
person	Alex	1032
person	Santos	1032
person	Diego	1032
location	Madrid	1033
location	São	1033
location	Rio-São	1033
organization	FC	1034
person	Daniel	1035
person	Daniel	1035
person	Daniel	1035
location	Italy	1039
location	Chad	1039
location	Chad	1039
location	France	1039
location	Italy	1039
location	Chad	1039
location	Chad	1039
location	France	1039
person	David	1041
person	Miguel	1041
person	David	1041
person	Miguel	1041
location	La	1042
location	Balearic	1042
location	Madrid	1042
person	David	1041
person	Miguel	1041
location	La	1042
location	Balearic	1042
location	Madrid	1042
organization	Romanian	1043
organization	Contra	1043
organization	Europa	1043
person	Manuel	1044
person	Daniel	1044
person	Uruguayan	1044
person	Roberto	1044
person	Manuel	1044
person	Daniel	1044
person	Uruguayan	1044
person	Roberto	1044
location	Madrid	1045
location	La	1045
location	Madrid	1045
location	Madrid	1045
person	Manuel	1044
person	Daniel	1044
person	Uruguayan	1044
person	Roberto	1044
location	Madrid	1045
location	La	1045
location	Madrid	1045
location	Madrid	1045
person	Hassan	1050
person	Hassan	1050
location	Spain	1051
location	Algeria	1051
location	France	1051
location	Portugal	1051
location	England	1051
location	Italy	1051
location	Spain	1051
location	Algeria	1051
location	Le	1051
person	Hassan	1050
location	Spain	1051
location	Algeria	1051
location	France	1051
location	Portugal	1051
location	England	1051
location	Italy	1051
location	Spain	1051
location	Algeria	1051
location	Le	1051
organization	AJ	1052
person	Alberto	1059
person	Juande	1059
person	Javier	1059
person	Luis	1059
person	Miguel	1059
person	Alberto	1059
person	Juande	1059
person	Javier	1059
person	Luis	1059
person	Miguel	1059
person	Alberto	1059
person	Juande	1059
person	Javier	1059
person	Luis	1059
person	Miguel	1059
person	Franco	1062
person	Di	1062
person	Daniele	1062
person	Palermo	1062
person	Franco	1062
person	Di	1062
person	Palermo	1062
person	Davide	1062
person	Franco	1062
person	Di	1062
person	Daniele	1062
person	Palermo	1062
person	Franco	1062
person	Di	1062
person	Palermo	1062
person	Davide	1062
location	Italy	1063
location	Florence	1063
location	Roma	1063
location	Roma	1063
person	Franco	1062
person	Di	1062
person	Daniele	1062
person	Palermo	1062
person	Franco	1062
person	Di	1062
person	Palermo	1062
person	Davide	1062
location	Italy	1063
location	Florence	1063
location	Roma	1063
location	Roma	1063
person	Iago	1065
person	Iago	1065
person	Iago	1065
organization	FC	1067
person	Antonio	1068
person	Antonio	1068
location	Balearic	1069
person	Antonio	1068
location	Balearic	1069
location	Netherlands	1072
location	the	1072
location	Netherlands	1072
location	the	1072
organization	FC	1073
location	Arenys	1078
location	Arenys	1078
organization	FC	1079
person	Albert	1080
person	Isaac	1080
person	Sergi	1080
person	Albert	1080
person	Isaac	1080
person	Sergi	1080
person	Albert	1080
person	Isaac	1080
person	Sergi	1080
organization	FC	1082
organization	FC	1082
organization	RCD	1082
organization	Eredivisie	1082
person	José	1083
person	José	1083
location	Madrid	1084
location	Madrid	1084
location	United	1084
person	José	1083
location	Madrid	1084
location	Madrid	1084
location	United	1084
organization	Real	1085
organization	AD	1085
person	Lucas	1086
person	Lucas	1086
person	Lucas	1086
person	Chelsea	1086
person	Lucas	1086
person	Lucas	1086
person	Lucas	1086
person	Chelsea	1086
location	La	1087
location	Paris	1087
location	Spain	1087
person	Lucas	1086
person	Lucas	1086
person	Lucas	1086
person	Chelsea	1086
location	La	1087
location	Paris	1087
location	Spain	1087
location	La	1090
location	La	1090
organization	CF	1091
organization	Hércules	1091
person	David	1092
person	Fernando	1092
person	David	1092
person	Fernando	1092
location	Spain	1093
location	Santa	1093
location	Boca	1093
location	Madrid	1093
person	David	1092
person	Fernando	1092
location	Spain	1093
location	Santa	1093
location	Boca	1093
location	Madrid	1093
organization	UEFA	1094
person	Daniel	1095
person	Daniel	1095
person	Daniel	1095
person	Jaime	1098
person	Jaime	1098
location	Madrid	1099
person	Jaime	1098
location	Madrid	1099
person	Kevin	1101
person	Kevin	1101
location	Villiers-le-Bel	1102
location	Paris	1102
person	Kevin	1101
location	Villiers-le-Bel	1102
location	Paris	1102
person	A.S.	1104
person	A.S.	1104
location	Milan	1105
location	Giorgio	1105
person	A.S.	1104
location	Milan	1105
location	Giorgio	1105
organization	Old	1106
person	Simone	1107
person	Simone	1107
person	Simone	1107
person	Val	1113
person	Olimpicos	1113
person	Val	1113
person	Olimpicos	1113
location	Vigo	1114
location	Spain	1114
location	River	1114
person	Val	1113
person	Olimpicos	1113
location	Vigo	1114
location	Spain	1114
location	River	1114
person	Deportivo	1116
person	Deportivo	1116
location	Spain	1117
location	Spain	1117
location	Portugal	1117
location	Madrid	1117
person	Deportivo	1116
location	Spain	1117
location	Spain	1117
location	Portugal	1117
location	Madrid	1117
person	Subsequently	1119
person	Subsequently	1119
location	Seville	1120
location	Spain	1120
location	El	1120
location	Spain	1120
location	Spain	1120
location	Spain	1120
person	Subsequently	1119
location	Seville	1120
location	Spain	1120
location	El	1120
location	Spain	1120
location	Spain	1120
location	Spain	1120
organization	Tribune	1121
organization	Tribune	1121
location	Getafe	1123
location	Spain	1123
location	Getafe	1123
location	Getafe	1123
location	Spain	1123
location	Getafe	1123
person	Saint	1125
person	Saint	1125
location	Spain	1126
location	San	1126
location	San	1126
location	San	1126
location	Spain	1126
location	El	1126
person	Saint	1125
location	Spain	1126
location	San	1126
location	San	1126
location	San	1126
location	Spain	1126
location	El	1126
location	Rose	1129
location	Spain	1129
location	Sol	1129
location	Rose	1129
location	Spain	1129
location	Sol	1129
organization	Málaga	1130
location	Locri	1132
location	Calabria	1132
location	Chievo	1132
location	Locri	1132
location	Calabria	1132
location	Chievo	1132
person	Jonathan	1134
person	Jonathan	1134
person	Jonathan	1134
organization	CE	1139
location	Bellinzona	1141
location	Brazil	1141
location	Italy	1141
location	São	1141
location	Santa	1141
location	Santa	1141
location	Italy	1141
location	Switzerland	1141
location	Bellinzona	1141
location	Brazil	1141
location	Italy	1141
location	São	1141
location	Santa	1141
location	Santa	1141
location	Italy	1141
location	Switzerland	1141
organization	Division	1142
organization	Swiss	1142
person	Roberto	1143
person	Lorenzo	1143
person	Roberto	1143
person	Lorenzo	1143
person	Roberto	1143
person	Lorenzo	1143
organization	PSV	1145
person	Valentin	1146
person	Valentin	1146
location	France	1147
location	France	1147
location	Belgium	1147
location	Romania	1147
location	France	1147
person	Valentin	1146
location	France	1147
location	France	1147
location	Belgium	1147
location	Romania	1147
location	France	1147
organization	US	1148
organization	UEFA	1148
organization	Champions	1148
organization	Standard	1148
organization	Romanian	1148
location	Spain	1156
location	El	1156
location	El	1156
location	El	1156
location	El	1156
location	Spain	1156
location	El	1156
location	El	1156
location	El	1156
location	El	1156
organization	Arenas	1157
organization	FC	1157
organization	El	1157
person	Javier	1158
person	Javier	1158
location	La	1159
location	Madrid	1159
location	Madrid	1159
location	Madrid	1159
location	Madrid	1159
location	Madrid	1159
person	Javier	1158
location	La	1159
location	Madrid	1159
location	Madrid	1159
location	Madrid	1159
location	Madrid	1159
location	Madrid	1159
person	Frontera	1161
person	Juan	1161
person	Frontera	1161
person	Juan	1161
location	La	1162
location	Madrid	1162
person	Frontera	1161
person	Juan	1161
location	La	1162
location	Madrid	1162
person	Andrea	1164
person	Andrea	1164
location	Milan	1165
location	Italy	1165
person	Andrea	1164
location	Milan	1165
location	Italy	1165
person	Zdeněk	1167
person	Zdeněk	1167
location	Italy	1168
location	Fulham	1168
location	England	1168
location	Italy	1168
person	Zdeněk	1167
location	Italy	1168
location	Fulham	1168
location	England	1168
location	Italy	1168
organization	Inter	1169
organization	On	1169
person	Eric	1170
person	Eric	1170
location	Italy	1171
location	Senegal	1171
location	Paris	1171
location	Paris	1171
person	Eric	1170
location	Italy	1171
location	Senegal	1171
location	Paris	1171
location	Paris	1171
organization	RC	1172
organization	PSG	1172
person	Serie	1173
person	Serie	1173
location	Italy	1174
person	Serie	1173
location	Italy	1174
organization	Albanian	1175
person	Esquivel	1179
person	Esquivel	1179
person	Esquivel	1179
location	Bergamo	1183
location	Italy	1183
location	Bergamo	1183
location	Italy	1183
location	Spain	1186
location	Olímpic	1186
location	Spain	1186
location	Olímpic	1186
organization	Cafè	1187
person	A.S.	1188
person	A.S.	1188
location	Boca	1189
person	A.S.	1188
location	Boca	1189
organization	European	1190
organization	Inter	1190
person	Daniel	1191
person	Abalo	1191
person	Daniel	1191
person	Abalo	1191
person	Daniel	1191
person	Abalo	1191
location	Belgrade	1195
location	Serbia	1195
location	Belgrade	1195
location	France	1195
location	Serbia	1195
location	Kazakhstan	1195
location	Belgrade	1195
location	Serbia	1195
location	Belgrade	1195
location	France	1195
location	Serbia	1195
location	Kazakhstan	1195
organization	Red	1196
organization	Group	1196
person	Lucas	1197
person	He	1197
person	Lucas	1197
person	He	1197
location	Buenos	1198
location	River	1198
location	River	1198
person	Lucas	1197
person	He	1197
location	Buenos	1198
location	River	1198
location	River	1198
location	Belgrade	1201
location	Serbia	1201
location	Switzerland	1201
location	Serbia	1201
location	Milan	1201
location	Saudi	1201
location	Belgrade	1201
location	Serbia	1201
location	Switzerland	1201
location	Serbia	1201
location	Milan	1201
location	Saudi	1201
organization	FK	1202
person	Roberto	1203
person	Roberto	1203
location	River	1204
location	Argentina	1204
location	Mexico	1204
location	North	1204
location	England	1204
location	Argentina	1204
location	Egypt	1204
location	Portugal	1204
location	Argentina	1204
person	Roberto	1203
location	River	1204
location	Argentina	1204
location	Mexico	1204
location	North	1204
location	England	1204
location	Argentina	1204
location	Egypt	1204
location	Portugal	1204
location	Argentina	1204
location	Belgrade	1210
location	Belgrade	1210
organization	Red	1211
organization	Red	1211
organization	Red	1211
organization	Cadú	1211
organization	Red	1211
organization	Red	1211
person	João	1215
person	João	1215
person	João	1215
location	Junak	1219
location	Croatia	1219
location	Europe	1219
location	Junak	1219
location	Croatia	1219
location	Europe	1219
organization	FC	1226
organization	FC	1226
person	Albert	1230
person	Albert	1230
location	Balearic	1231
person	Albert	1230
location	Balearic	1231
organization	RCD	1232
organization	RCD	1232
organization	Wigan	1232
location	Rio	1234
location	Portugal	1234
location	Upper	1234
location	France	1234
location	Rio	1234
location	Portugal	1234
location	Upper	1234
location	France	1234
location	London	1237
location	London	1237
person	Serie	1239
person	Marco	1239
person	That	1239
person	Simone	1239
person	Serie	1239
person	Marco	1239
person	That	1239
person	Simone	1239
location	Roma	1240
location	Roma	1240
location	Roma	1240
person	Serie	1239
person	Marco	1239
person	That	1239
person	Simone	1239
location	Roma	1240
location	Roma	1240
location	Roma	1240
organization	UEFA	1241
location	Paradela	1243
location	Villarreal	1243
location	Paradela	1243
location	Villarreal	1243
organization	UEFA	1244
person	Enrico	1245
person	Enrico	1245
location	Rome	1246
location	Italy	1246
location	Roma	1246
location	Italy	1246
person	Enrico	1245
location	Rome	1246
location	Italy	1246
location	Roma	1246
location	Italy	1246
organization	Italian	1247
organization	Turinese	1247
person	Serie	1251
person	Vincenzo	1251
person	Di	1251
person	Serie	1251
person	Vincenzo	1251
person	Di	1251
person	Serie	1251
person	Vincenzo	1251
person	Di	1251
organization	HNK	1256
person	Denis	1257
person	David	1257
person	Chelsea	1257
person	Suárez	1257
person	Edin	1257
person	Suarez	1257
person	Denis	1257
person	David	1257
person	Chelsea	1257
person	Suárez	1257
person	Edin	1257
person	Suarez	1257
location	Manchester	1258
location	Manchester	1258
location	Manchester	1258
location	Manchester	1258
location	Los	1258
location	Birmingham	1258
person	Denis	1257
person	David	1257
person	Chelsea	1257
person	Suárez	1257
person	Edin	1257
person	Suarez	1257
location	Manchester	1258
location	Manchester	1258
location	Manchester	1258
location	Manchester	1258
location	Los	1258
location	Birmingham	1258
person	Antonio	1260
person	Antonio	1260
person	Antonio	1260
location	Fuorigrotta	1264
location	Naples	1264
location	Italy	1264
location	Italy	1264
location	Rome	1264
location	Italy	1264
location	Argentina	1264
location	Argentina	1264
location	Argentina	1264
location	Fuorigrotta	1264
location	Naples	1264
location	Italy	1264
location	Italy	1264
location	Rome	1264
location	Italy	1264
location	Argentina	1264
location	Argentina	1264
location	Argentina	1264
person	Michael	1266
person	Chelsea	1266
person	Chelsea	1266
person	At	1266
person	Michael	1266
person	Chelsea	1266
person	Chelsea	1266
person	At	1266
location	France	1267
location	Essien	1267
location	France	1267
person	Michael	1266
person	Chelsea	1266
person	Chelsea	1266
person	At	1266
location	France	1267
location	Essien	1267
location	France	1267
organization	Liberty	1268
organization	SC	1268
organization	UEFA	1268
organization	UEFA	1268
organization	Serie	1271
person	Salernitana	1272
person	Salernitana	1272
person	Salernitana	1272
organization	Salerno	1274
location	La	1279
location	La	1279
person	Nico	1281
person	Nico	1281
person	Nico	1281
organization	Riccardo	1283
person	Pablo	1284
person	Pablo	1284
person	Pablo	1284
organization	Old	1286
person	C.F.	1287
person	C.F.	1287
location	Romania	1288
person	C.F.	1287
location	Romania	1288
organization	F.C.	1289
organization	Football	1289
person	Toni	1290
person	Felix	1290
person	Toni	1290
person	Felix	1290
person	Toni	1290
person	Felix	1290
organization	Red	1292
location	Rome	1294
location	Italy	1294
location	Rome	1294
location	Italy	1294
person	Antonio	1299
person	Filippo	1299
person	Antonio	1299
person	Filippo	1299
location	Milan	1300
location	Castellammare	1300
person	Antonio	1299
person	Filippo	1299
location	Milan	1300
location	Castellammare	1300
organization	Youth	1301
organization	Department	1301
person	Anderson	1302
person	He	1302
person	Sergio	1302
person	Anderson	1302
person	He	1302
person	Sergio	1302
location	São	1303
location	São	1303
location	São	1303
location	São	1303
person	Anderson	1302
person	He	1302
person	Sergio	1302
location	São	1303
location	São	1303
location	São	1303
location	São	1303
organization	The	1304
organization	Traffic	1304
person	Gary	1305
person	Gary	1305
person	Gennaro	1305
person	Medel	1305
person	Lucas	1305
person	Gary	1305
person	Gary	1305
person	Gennaro	1305
person	Medel	1305
person	Lucas	1305
location	Conchalí	1306
location	Santiago	1306
location	Chile	1306
location	Canada	1306
person	Gary	1305
person	Gary	1305
person	Gennaro	1305
person	Medel	1305
person	Lucas	1305
location	Conchalí	1306
location	Santiago	1306
location	Chile	1306
location	Canada	1306
organization	University	1307
location	Naples	1309
location	Naples	1309
person	Victor	1311
person	Victor	1311
person	Victor	1311
location	Greece	1318
location	Greece	1318
organization	PAOK	1319
organization	PAOK	1319
location	Como	1321
location	Como	1321
organization	On	1322
person	Cameroonian	1323
person	Cameroonian	1323
location	Santa	1324
location	Spain	1324
location	La	1324
person	Cameroonian	1323
location	Santa	1324
location	Spain	1324
location	La	1324
organization	RCD	1325
person	Javier	1326
person	Ben	1326
person	Javier	1326
person	Ben	1326
person	Javier	1326
person	Ben	1326
organization	RCD	1328
location	Ligue	1330
location	France	1330
location	Ligue	1330
location	France	1330
person	Simone	1332
person	Simone	1332
location	Treviso	1333
location	Atalanta	1333
person	Simone	1332
location	Treviso	1333
location	Atalanta	1333
location	La	1336
location	La	1336
organization	FC	1337
person	Juan	1338
person	Juan	1338
location	Córdoba	1339
location	Atlético	1339
location	Argentina	1339
person	Juan	1338
location	Córdoba	1339
location	Atlético	1339
location	Argentina	1339
organization	Racing	1340
organization	UEFA	1340
location	Santa	1342
location	Santa	1342
organization	Racing	1343
organization	Old	1343
organization	Athletic	1343
organization	Racing	1343
person	Martinho	1344
person	Rafael	1344
person	Martinho	1344
person	Rafael	1344
location	São	1345
person	Martinho	1344
person	Rafael	1344
location	São	1345
person	Guido	1347
person	Guido	1347
person	Guido	1347
organization	FIFA	1349
person	Emerson	1353
person	Emerson	1353
person	Emerson	1353
person	Emerson	1353
person	Emerson	1353
person	Emerson	1353
organization	Youth	1355
organization	Team	1355
organization	XV	1355
person	Arezzo	1356
person	Olbia	1356
person	Arezzo	1356
person	Olbia	1356
person	Arezzo	1356
person	Olbia	1356
person	Juan	1359
person	Juan	1359
person	Juan	1359
person	Antonio	1362
person	Antonio	1362
location	Madrid	1363
person	Antonio	1362
location	Madrid	1363
location	Italy	1366
location	Antwerp	1366
location	Belgium	1366
location	Chile	1366
location	Italy	1366
location	Antwerp	1366
location	Belgium	1366
location	Chile	1366
location	Brescia	1369
location	Poland	1369
location	United	1369
location	Ecuador	1369
location	Brescia	1369
location	Poland	1369
location	United	1369
location	Ecuador	1369
person	Jaime	1371
person	Jaime	1371
person	Jaime	1371
person	Jaime	1371
person	Jaime	1371
person	Jaime	1371
person	Eduardo	1374
person	Eduardo	1374
person	Eduardo	1374
person	Eduardo	1374
person	Eduardo	1374
person	Eduardo	1374
location	Brazil	1375
location	Brazil	1375
location	Brazil	1375
person	Eduardo	1374
person	Eduardo	1374
person	Eduardo	1374
location	Brazil	1375
location	Brazil	1375
location	Brazil	1375
organization	Ajax	1376
location	Florence	1378
location	Florence	1378
person	Júlio	1380
person	Jorge	1380
person	Júlio	1380
person	Jorge	1380
location	Santa	1381
location	Portugal	1381
location	Sport	1381
person	Júlio	1380
person	Jorge	1380
location	Santa	1381
location	Portugal	1381
location	Sport	1381
organization	Sport	1382
organization	Sport	1382
organization	UEFA	1382
organization	Europa	1382
person	Sergio	1383
person	Pedro	1383
person	Antonio	1383
person	Sergio	1383
person	Pedro	1383
person	Antonio	1383
location	Finland	1384
location	La	1384
location	Madrid	1384
person	Sergio	1383
person	Pedro	1383
person	Antonio	1383
location	Finland	1384
location	La	1384
location	Madrid	1384
organization	FC	1385
organization	RCD	1385
organization	Racing	1385
organization	Racing	1385
person	José	1386
person	Mario	1386
person	Fernando	1386
person	José	1386
person	Mario	1386
person	Fernando	1386
location	San	1387
person	José	1386
person	Mario	1386
person	Fernando	1386
location	San	1387
organization	Athletic	1388
organization	Bilbao	1388
organization	Royal	1388
person	King	1389
person	King	1389
location	El	1390
location	Spain	1390
person	King	1389
location	El	1390
location	Spain	1390
organization	Royal	1391
organization	First	1391
person	Rolland	1395
person	Rolland	1395
location	Bangui	1396
location	France	1396
person	Rolland	1395
location	Bangui	1396
location	France	1396
person	Simon	1398
person	Mike	1398
person	Simon	1398
person	Mike	1398
person	Simon	1398
person	Mike	1398
person	Sidnei	1401
person	Sidnei	1401
person	David	1401
person	Sidnei	1401
person	Sidnei	1401
person	David	1401
location	Alegrete	1402
location	Turkey	1402
location	Portugal	1402
location	Portugal	1402
person	Sidnei	1401
person	Sidnei	1401
person	David	1401
location	Alegrete	1402
location	Turkey	1402
location	Portugal	1402
location	Portugal	1402
organization	Sport	1403
person	Serie	1404
person	Carlo	1404
person	Guido	1404
person	Sergio	1404
person	Serie	1404
person	Carlo	1404
person	Guido	1404
person	Sergio	1404
location	Vienna	1405
location	Prague	1405
location	Austria	1405
person	Serie	1404
person	Carlo	1404
